"ID","Marker","BioSample.Accession","Mitogenome.accession","Mitochondrial.clade","Sex.qPCR","Age","Region","Location","Lat","Lon","Year","Month","Day","Membership.rad.all","Membership.wgs.all","Q1.rad.all","Q2.rad.all","Q3.rad.all","Q4.rad.all","Q5.rad.all","Q1.wgs.all","Q2.wgs.all","Q3.wgs.all","Q4.wgs.all","Q5.wgs.all","Q6.wgs.all","Q1.rad.hbsc","Q2.rad.hbsc","Q3.rad.hbsc","Q1.wgs.hbsc","Q2.wgs.hbsc","Q1.rad.jam","Q2.rad.jam","Q1.wgs.jam","Q2.wgs.jam","O.Hom.rad","E.Hom.rad","F.rad","O.Hom.wgs","E.Hom.wgs","F.wgs"
"S_20_03036","ddRADseq","SAMN36656790",NA,NA,"M",23,"SEH","Nastapoka_Sound",57.33703,-76.68103,2001,8,3,"HBSC",NA,0.025776,0.583779,0.249536,0.034573,0.106337,NA,NA,NA,NA,NA,NA,0.459055,0.272983,0.267962,NA,NA,NA,NA,NA,NA,18864,19226.2,-0.05722,NA,NA,NA
"S_20_03037","ddRADseq","SAMN36656791",NA,NA,"M",18,"SEH","Nastapoka_Sound",57.34511,-76.67685,2001,8,3,"HBSC",NA,0.026665,0.585912,0.256081,0.067508,0.063834,NA,NA,NA,NA,NA,NA,0.566999,0.22323,0.209772,NA,NA,NA,NA,NA,NA,19126,19166.7,-0.00646,NA,NA,NA
"S_20_03054","ddRADseq","SAMN36656793",NA,NA,"M",NA,"SEH","Umiujaq",56.44,-76.56,2010,6,1,"HBSC",NA,0.021547,0.504642,0.307664,0.101862,0.064286,NA,NA,NA,NA,NA,NA,0.333226,0.07913,0.587644,NA,NA,NA,NA,NA,NA,19389,19502.5,-0.0176,NA,NA,NA
"S_20_03055","ddRADseq","SAMN36656794",NA,NA,"M",NA,"SEH","Umiujaq",56.44,-76.56,2010,10,1,"HBSC",NA,0.005441,0.546939,0.30762,0.061931,0.078068,NA,NA,NA,NA,NA,NA,0.328971,0.091306,0.579723,NA,NA,NA,NA,NA,NA,19262,19382,-0.01879,NA,NA,NA
"S_20_03056","ddRADseq","SAMN36656795",NA,NA,"M",NA,"SEH","Umiujaq",56.44,-76.56,2010,6,1,"HBSC",NA,0.064668,0.363299,0.377389,0.04696,0.147684,NA,NA,NA,NA,NA,NA,0.396575,0.159242,0.444183,NA,NA,NA,NA,NA,NA,17847,17462.7,0.06981,NA,NA,NA
"S_20_03083","ddRADseq","SAMN36656796",NA,NA,"F",14,"SEH","Inukjuak",NA,NA,1997,8,4,"HBSC",NA,0.016421,0.613168,0.123066,0.083214,0.164131,NA,NA,NA,NA,NA,NA,0.572617,0.267028,0.160355,NA,NA,NA,NA,NA,NA,19069,19308.1,-0.03756,NA,NA,NA
"S_20_03084","ddRADseq","SAMN36656797",NA,NA,"F",NA,"SEH",NA,NA,NA,1997,8,5,"HBSC",NA,0.018444,0.649788,0.216653,0.038914,0.076202,NA,NA,NA,NA,NA,NA,0.492385,0.309687,0.197928,NA,NA,NA,NA,NA,NA,19332,19547,-0.03329,NA,NA,NA
"S_20_03085","ddRADseq","SAMN36656798",NA,NA,"M",4,"SEH","Inukjuak",NA,NA,1997,NA,NA,"LGR",NA,0.006437,0.102707,0.032371,0.00001,0.858475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19380,19542.7,-0.0252,NA,NA,NA
"S_20_03086","ddRADseq","SAMN36656799",NA,NA,"M",5,"SEH","Nastapoka_Sound",57.06,-76.665,1997,8,4,"HBSC",NA,0.032259,0.595518,0.232218,0.059382,0.080623,NA,NA,NA,NA,NA,NA,0.579788,0.184104,0.236108,NA,NA,NA,NA,NA,NA,19322,19460.8,-0.0216,NA,NA,NA
"S_20_03087","ddRADseq","SAMN36656800",NA,NA,"F",21,"SEH","Inukjuak",NA,NA,1997,8,5,"LGR",NA,0.023741,0.042229,0.007735,0.009557,0.916738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19381,19484.4,-0.01607,NA,NA,NA
"S_20_03088","ddRADseq","SAMN36656801",NA,NA,"F",15,"SEH","Inukjuak",NA,NA,1997,8,4,"HBSC",NA,0.046404,0.613851,0.263953,0.020914,0.054878,NA,NA,NA,NA,NA,NA,0.615511,0.245415,0.139074,NA,NA,NA,NA,NA,NA,19457,19520.1,-0.00979,NA,NA,NA
"S_20_03090","ddRADseq","SAMN36656802",NA,NA,"F",18,"SEH","Inukjuak",NA,NA,1997,8,4,"HBSC",NA,0.021079,0.626352,0.170805,0.040724,0.141039,NA,NA,NA,NA,NA,NA,0.543203,0.242234,0.214563,NA,NA,NA,NA,NA,NA,19240,19364.2,-0.01945,NA,NA,NA
"S_20_03091","ddRADseq","SAMN36656803",NA,NA,"M",28,"SEH","Nastapoka_River",56.91,-76.54416667,1997,8,5,"HBSC",NA,0.033403,0.520376,0.210337,0.092833,0.143051,NA,NA,NA,NA,NA,NA,0.393469,0.312289,0.294243,NA,NA,NA,NA,NA,NA,19428,19535.3,-0.01663,NA,NA,NA
"S_20_03098","ddRADseq","SAMN36656807",NA,NA,NA,16,"SEH","Umiujaq",56.61388889,-76.61111111,1997,NA,NA,"HBSC",NA,0.014159,0.674128,0.115584,0.092193,0.103936,NA,NA,NA,NA,NA,NA,0.287414,0.534527,0.178059,NA,NA,NA,NA,NA,NA,19257,19493.8,-0.03681,NA,NA,NA
"S_20_03100","ddRADseq","SAMN36656808",NA,NA,"F",15,"SEH","Umiujaq",56.61388889,-76.61111111,1997,NA,NA,"HBSC",NA,0.034965,0.745621,0.04995,0.044634,0.124829,NA,NA,NA,NA,NA,NA,0.184365,0.722843,0.092792,NA,NA,NA,NA,NA,NA,19088,19313.6,-0.03545,NA,NA,NA
"S_20_03102","ddRADseq","SAMN36656809",NA,NA,"M",35,"SEH","Kuujjuarapik",55.28052,-77.79491,1997,9,12,"JAM-BEL",NA,0.00001,0.101102,0.00001,0.898868,0.00001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.619775,0.380225,NA,NA,19732,19547.9,0.02851,NA,NA,NA
"S_20_03103","lcWGS","SAMN36656810","OQ554199","Clade A","M",5,"SEH",NA,NA,NA,1997,NA,NA,NA,"HBSC",NA,NA,NA,NA,NA,0.516296,0.003597,0.039848,0.109709,0.302315,0.028234,NA,NA,NA,0.446784,0.553216,NA,NA,NA,NA,NA,NA,NA,638952,644612.4,-0.02975
"S_20_03104","lcWGS","SAMN36656811","OQ554200","Clade A","M",6,"SEH",NA,NA,NA,1997,NA,NA,NA,"HBSC",NA,NA,NA,NA,NA,0.525743,0.015846,0.034526,0.112588,0.275733,0.035563,NA,NA,NA,0.539335,0.460665,NA,NA,NA,NA,NA,NA,NA,635348,628595,0.03629
"S_20_03105","lcWGS","SAMN36656812","OQ554201","Clade A","F",29,"SEH",NA,NA,NA,1997,7,19,NA,"HBSC",NA,NA,NA,NA,NA,0.544341,0.013779,0.052375,0.063528,0.279321,0.046657,NA,NA,NA,0.446426,0.553574,NA,NA,NA,NA,NA,NA,NA,639681,638363.5,0.00699
"S_20_03106","ddRADseq","SAMN36656813",NA,NA,"M",27,"SEH","Kuujjuarapik",55.28052,-77.79491,1997,9,12,"JAM-BEL",NA,0.015689,0.00001,0.00001,0.984281,0.00001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99999,0.00001,NA,NA,19629,19505.5,0.01918,NA,NA,NA
"S_20_03180","ddRADseq","SAMN36656815",NA,NA,"F",17,"SEH","Nastapoka_Sound",57.04494,-76.55701,2001,8,4,"HBSC",NA,0.059125,0.787866,0.00001,0.031962,0.121037,NA,NA,NA,NA,NA,NA,0.00001,0.99998,0.00001,NA,NA,NA,NA,NA,NA,18893,18965.7,-0.01169,NA,NA,NA
"S_20_03181","ddRADseq","SAMN36656816",NA,NA,"M",38,"SEH","Nastapoka_Sound",57.05085,-76.56723,2001,8,7,"HBSC",NA,0.030892,0.704177,0.068174,0.049293,0.147463,NA,NA,NA,NA,NA,NA,0.00001,0.99998,0.00001,NA,NA,NA,NA,NA,NA,19490,19403.3,0.01354,NA,NA,NA
"S_20_03182","ddRADseq","SAMN36656817",NA,NA,"M",34,"SEH","Nastapoka_Sound",57.05945,-76.56911,2001,8,7,"HBSC",NA,0.030048,0.684219,0.047301,0.074097,0.164335,NA,NA,NA,NA,NA,NA,0.00001,0.99998,0.00001,NA,NA,NA,NA,NA,NA,19249,19243.1,0.00093,NA,NA,NA
"S_20_03183","ddRADseq","SAMN36656818",NA,NA,"F",28,"SEH","Nastapoka_River",56.91,-76.54416667,2000,8,10,"HBSC",NA,0.019124,0.598031,0.232385,0.020111,0.13035,NA,NA,NA,NA,NA,NA,0.490085,0.295624,0.214291,NA,NA,NA,NA,NA,NA,18598,18738.8,-0.02268,NA,NA,NA
"S_20_03185","ddRADseq","SAMN36656819",NA,NA,"M",10,"SEH","Nastapoka_River",56.91,-76.54416667,2000,8,10,"HBSC",NA,0.058735,0.477217,0.254118,0.051506,0.158425,NA,NA,NA,NA,NA,NA,0.513784,0.179975,0.306242,NA,NA,NA,NA,NA,NA,19021,18865,0.02524,NA,NA,NA
"S_20_03186","ddRADseq","SAMN36656820",NA,NA,"F",24,"SEH","Nastapoka_River",56.91,-76.54416667,2000,8,10,"HBSC",NA,0.026999,0.633453,0.167693,0.016737,0.155119,NA,NA,NA,NA,NA,NA,0.521655,0.226422,0.251923,NA,NA,NA,NA,NA,NA,19156,19190,-0.00539,NA,NA,NA
"S_20_03197","ddRADseq","SAMN36656822",NA,NA,"M",14,"SEH","Kuujjuarapik",55.26666667,-77.8,1998,8,11,"LGR",NA,0.00001,0.00001,0.00001,0.00001,0.99996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19360,19360.5,-0.00008,NA,NA,NA
"S_20_03202","ddRADseq","SAMN36656823",NA,NA,"M",23,"SEH","Kuujjuarapik",55.41944444,-77.78611111,1998,7,17,"LGR",NA,0.009306,0.067255,0.123746,0.00745,0.792244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19395,19453.8,-0.00917,NA,NA,NA
"S_20_03207","ddRADseq","SAMN36656825",NA,NA,"F",NA,"SEH","Nastapoka_Sound",57.05277778,-76.56388889,1998,8,9,"HBSC",NA,0.04907,0.559993,0.288074,0.045291,0.057572,NA,NA,NA,NA,NA,NA,0.520558,0.256202,0.22324,NA,NA,NA,NA,NA,NA,18909,18754.4,0.02533,NA,NA,NA
"S_20_03218","ddRADseq","SAMN36656828",NA,NA,"M",17,"SEH","Kuujjuarapik",55.625,-77.425,1998,7,17,"HBSC",NA,0.019602,0.366665,0.195372,0.039206,0.379154,NA,NA,NA,NA,NA,NA,0.517843,0.182048,0.300109,NA,NA,NA,NA,NA,NA,19202,19349,-0.02305,NA,NA,NA
"S_20_03229","ddRADseq","SAMN36656829",NA,NA,"M",31,"SEH","Nastapoka_River",56.91,-76.54416667,1998,8,1,"HBSC",NA,0.02882,0.540195,0.208005,0.051711,0.171269,NA,NA,NA,NA,NA,NA,0.441066,0.300289,0.258644,NA,NA,NA,NA,NA,NA,18459,18429,0.00498,NA,NA,NA
"S_20_03230","ddRADseq","SAMN36656830",NA,NA,"F",7,"SEH","Kuujjuarapik",55.26666667,-77.8,1998,8,11,"LGR",NA,0.00001,0.00001,0.00001,0.02011,0.97986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19343,19524.9,-0.02822,NA,NA,NA
"S_20_03231","ddRADseq","SAMN36656831",NA,NA,"F",NA,"SEH","Nastapoka_River",56.91,-76.54416667,1998,8,9,"HBSC",NA,0.047767,0.642243,0.151187,0.074888,0.083914,NA,NA,NA,NA,NA,NA,0.00001,0.825319,0.174671,NA,NA,NA,NA,NA,NA,19286,19305.2,-0.00302,NA,NA,NA
"S_20_03345","ddRADseq","SAMN36656839",NA,NA,"M",2,"SEH","Lac_Tasiujaq",56.203,-76.014,2008,6,26,"HBSC",NA,0.051681,0.811558,0.000667,0.043073,0.093022,NA,NA,NA,NA,NA,NA,0.00001,0.99998,0.00001,NA,NA,NA,NA,NA,NA,19299,19475.6,-0.02748,NA,NA,NA
"S_20_03418","lcWGS","SAMN36656842","OQ554205","Clade A","M",NA,"SEH",NA,NA,NA,2016,8,14,NA,"HBSC",NA,NA,NA,NA,NA,0.56367,0.020211,0.04491,0.05547,0.286163,0.029576,NA,NA,NA,0.49375,0.50625,NA,NA,NA,NA,NA,NA,NA,640338,647096.1,-0.03541
"S_20_03419","Both","SAMN36656843","OQ554206","Clade A","M",NA,"SEH",NA,NA,NA,2016,8,14,"HBSC","HBSC",0.017473,0.59871,0.273497,0.025156,0.085163,0.603389,0.011039,0.005864,0.102652,0.27188,0.005177,0.518388,0.235494,0.246118,0.475974,0.524026,NA,NA,NA,NA,19132,19222.5,-0.01431,639866,642935.3,-0.01617
"S_20_03420","lcWGS","SAMN36656844","OQ554207","Clade A","M",NA,"SEH",NA,NA,NA,2016,7,25,NA,"LGR",NA,NA,NA,NA,NA,0.154554,0.026357,0.00001,0.085634,0.720009,0.013437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635365,622172.1,0.07162
"S_20_03421","lcWGS","SAMN36656845","OQ554208","Clade A","M",NA,"SEH",NA,NA,NA,2016,7,29,NA,"HBSC",NA,NA,NA,NA,NA,0.580938,0.019563,0.032408,0.093369,0.258206,0.015516,NA,NA,NA,0.480447,0.519553,NA,NA,NA,NA,NA,NA,NA,638287,633815.6,0.02387
"S_20_03422","lcWGS","SAMN36656846","OQ554209","Clade A","M",NA,"SEH",NA,NA,NA,2016,7,29,NA,"LGR",NA,NA,NA,NA,NA,0.00001,0.00001,0.00001,0.00001,0.99995,0.00001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639421,635008.8,0.02352
"S_20_03525","ddRADseq","SAMN36656886",NA,NA,NA,8,"SEH","Nastapoka_River",56.91,-76.54416667,1994,8,16,"HBSC",NA,0.019474,0.56858,0.291999,0.02973,0.090217,NA,NA,NA,NA,NA,NA,0.41939,0.220404,0.360206,NA,NA,NA,NA,NA,NA,19352,19160.5,0.03045,NA,NA,NA
"S_20_03526","lcWGS","SAMN36656887","OQ554231","Clade A","M",NA,"SEH",NA,NA,NA,2016,8,30,NA,"HBSC",NA,NA,NA,NA,NA,0.561292,0.015231,0.041011,0.076869,0.272219,0.033377,NA,NA,NA,0.45158,0.54842,NA,NA,NA,NA,NA,NA,NA,641912,647036,-0.02685
"S_20_03527","ddRADseq","SAMN36656888",NA,NA,"F",NA,"SEH","Baie_Kilualuk",56.136,-75.956,2007,8,5,"HBSC",NA,0.014875,0.697781,0.164905,0.022314,0.100125,NA,NA,NA,NA,NA,NA,0.434501,0.255551,0.309948,NA,NA,NA,NA,NA,NA,19290,19540.2,-0.03876,NA,NA,NA
"S_20_03528","ddRADseq","SAMN36656889",NA,NA,"F",NA,"SEH","Inukjuak",NA,NA,2010,7,NA,"HBSC",NA,0.024231,0.608496,0.23761,0.06677,0.062892,NA,NA,NA,NA,NA,NA,0.582178,0.216084,0.201738,NA,NA,NA,NA,NA,NA,19387,19543.7,-0.02427,NA,NA,NA
"S_20_03655","ddRADseq","SAMN36656940",NA,NA,"M",NA,"SEH","Island_Anderson",56.305,-76.69,2017,6,22,"HBSC",NA,0.020513,0.588872,0.21089,0.09189,0.087835,NA,NA,NA,NA,NA,NA,0.234964,0.482942,0.282094,NA,NA,NA,NA,NA,NA,19199,19370.1,-0.0268,NA,NA,NA
"S_20_03656","ddRADseq","SAMN36656941",NA,NA,"M",NA,"SEH","Kuujjuarapik",55.114,-78.208,2017,6,15,"JAM-BEL",NA,0.00001,0.00001,0.00001,0.99996,0.00001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590459,0.409541,NA,NA,19280,19409.3,-0.02021,NA,NA,NA
"S_20_03658","ddRADseq","SAMN36656942",NA,NA,"F",NA,"SEH","Nastapoka_Sound",57.05273,-76.56024,2001,8,4,"HBSC",NA,0.025581,0.833881,0.00001,0.00001,0.140518,NA,NA,NA,NA,NA,NA,0.00001,0.99998,0.00001,NA,NA,NA,NA,NA,NA,19329,19544.6,-0.03339,NA,NA,NA
"S_20_00625","ddRADseq","SAMN36656140",NA,NA,"F",7,"BEL","Sanikiluaq",NA,NA,2003,7,NA,"HBSC",NA,0.038756,0.51188,0.340324,0.065507,0.043533,NA,NA,NA,NA,NA,NA,0.284276,0.088688,0.627037,NA,NA,NA,NA,NA,NA,19457,19514.3,-0.00889,NA,NA,NA
"S_20_00626_rep","ddRADseq","SAMN36656141",NA,NA,"M",13,"BEL","Sanikiluaq",NA,NA,2003,7,8,"HBSC",NA,0.029133,0.560587,0.143679,0.125934,0.140667,NA,NA,NA,NA,NA,NA,0.291688,0.384607,0.323704,NA,NA,NA,NA,NA,NA,19348,19476.2,-0.01993,NA,NA,NA
"S_20_00627","ddRADseq","SAMN36656142",NA,NA,"F",5,"BEL","Wiegand_Island",NA,NA,2003,7,7,"HBSC",NA,0.03655,0.435961,0.443397,0.084082,0.00001,NA,NA,NA,NA,NA,NA,0.2694,0.100366,0.630234,NA,NA,NA,NA,NA,NA,19124,18471.6,0.10726,NA,NA,NA
"S_20_00628","ddRADseq","SAMN36656143",NA,NA,"M",NA,"BEL","Wiegand_Island",NA,NA,2003,7,7,"HBSC",NA,0.029907,0.509702,0.349379,0.077246,0.033765,NA,NA,NA,NA,NA,NA,0.279929,0.09341,0.626661,NA,NA,NA,NA,NA,NA,19501,19088.5,0.0655,NA,NA,NA
"S_20_00713","ddRADseq","SAMN36656198",NA,NA,"M",20,"BEL","Sanikiluaq",NA,NA,2002,5,30,"HBSC",NA,0.026101,0.34091,0.55927,0.050084,0.023634,NA,NA,NA,NA,NA,NA,0.00001,0.080783,0.919207,NA,NA,NA,NA,NA,NA,17682,16420.9,0.23762,NA,NA,NA
"S_20_00715","lcWGS","SAMN36656199","OQ553984","Clade A","M",NA,"BEL","Sanikiluaq",56.10311,-79.33353,2005,5,19,NA,"JAM-BEL",NA,NA,NA,NA,NA,0.114928,0.026023,0.773648,0.036757,0.022121,0.026522,NA,NA,NA,NA,NA,NA,NA,0.00001,0.99999,NA,NA,NA,613653,596477.1,0.09672
"S_20_00717","ddRADseq","SAMN36656200",NA,NA,"F",27,"BEL","Sanikiluaq",NA,NA,2004,6,19,"HBSC",NA,0.039725,0.427023,0.405606,0.063533,0.064113,NA,NA,NA,NA,NA,NA,0.34505,0.019885,0.635065,NA,NA,NA,NA,NA,NA,19128,18403.6,0.12131,NA,NA,NA
"S_20_00718","ddRADseq","SAMN36656201",NA,NA,"M",22,"BEL","Sanikiluaq",NA,NA,2003,9,29,"HBSC",NA,0.028295,0.513805,0.308167,0.073163,0.07657,NA,NA,NA,NA,NA,NA,0.290069,0.085441,0.62449,NA,NA,NA,NA,NA,NA,19405,19513.1,-0.01678,NA,NA,NA
"S_20_00719","Both","SAMN36656202","OQ553985","Clade A","F",NA,"BEL","Sanikiluaq",56.10311,-79.33353,2005,5,19,"JAM-BEL","JAM-BEL",0.002042,0.038815,0.120208,0.800032,0.038903,0.136415,0.013563,0.724603,0.030691,0.052577,0.042152,NA,NA,NA,NA,NA,0.229787,0.770213,0.00001,0.99999,19719,19508.8,0.03263,633845,626344.3,0.04053
"S_20_00720","ddRADseq","SAMN36656203",NA,NA,"M",16,"BEL","Sanikiluaq",NA,NA,2003,9,29,"HBSC",NA,0.023154,0.509754,0.290938,0.091697,0.084456,NA,NA,NA,NA,NA,NA,0.300948,0.11342,0.585632,NA,NA,NA,NA,NA,NA,19423,19446.1,-0.00361,NA,NA,NA
"S_20_00721","ddRADseq","SAMN36656204",NA,NA,"F",18,"BEL","Sanikiluaq",NA,NA,2004,6,18,"HBSC",NA,0.050134,0.304818,0.583997,0.061041,0.00001,NA,NA,NA,NA,NA,NA,0.137692,0.00001,0.862298,NA,NA,NA,NA,NA,NA,17472,16262,0.24124,NA,NA,NA
"S_20_00722","ddRADseq","SAMN36656205",NA,NA,"F",19,"BEL","Sanikiluaq",NA,NA,2004,12,17,"JAM-BEL",NA,0.002863,0.00001,0.19936,0.797758,0.00001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00001,0.99999,NA,NA,19592,18705.4,0.14376,NA,NA,NA
"S_20_00724","ddRADseq","SAMN36656206",NA,NA,"F",NA,"BEL","Sanikiluaq",56.10311,-79.33353,2005,5,19,"JAM-BEL",NA,0.00001,0.008722,0.109282,0.858689,0.023298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00001,0.99999,NA,NA,19621,19413.9,0.03233,NA,NA,NA
"S_20_00725","ddRADseq","SAMN36656207",NA,NA,"M",NA,"BEL","Sanikiluaq",56.10311,-79.33353,2005,5,19,"JAM-BEL",NA,0.003045,0.00001,0.095596,0.897605,0.003744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00001,0.99999,NA,NA,19730,19463.2,0.04153,NA,NA,NA
"S_20_00726","ddRADseq","SAMN36656208",NA,NA,"M",23,"BEL","Sanikiluaq",NA,NA,2003,9,29,"HBSC",NA,0.007216,0.522531,0.32544,0.051173,0.093641,NA,NA,NA,NA,NA,NA,0.352757,0.108126,0.539117,NA,NA,NA,NA,NA,NA,19386,19430.4,-0.00691,NA,NA,NA
"S_20_00727","lcWGS","SAMN36656209","OQ553986","Clade D","M",25,"BEL","Sanikiluaq",NA,NA,2002,5,30,NA,"HBSC",NA,NA,NA,NA,NA,0.99995,0.00001,0.00001,0.00001,0.00001,0.00001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638250,632441.4,0.03106
"S_20_00729","ddRADseq","SAMN36656210",NA,NA,"M",NA,"BEL","Sanikiluaq",56.10311,-79.33353,2005,5,19,"JAM-BEL",NA,0.00001,0.020049,0.110751,0.818538,0.050652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00001,0.99999,NA,NA,19595,19338.8,0.0402,NA,NA,NA
"S_20_00730","Both","SAMN36656211","OQ553987","Clade A","M",30,"BEL","Sanikiluaq",NA,NA,2002,5,NA,"JAM-BEL","JAM-BEL",0.014553,0.00001,0.142595,0.842832,0.00001,0.00001,0.00001,0.99995,0.00001,0.00001,0.00001,NA,NA,NA,NA,NA,0.99999,0.00001,0.456199,0.543801,18612,17524.7,0.19614,636856,635101,0.00935
"S_20_00732","ddRADseq","SAMN36656212",NA,NA,"M",38,"BEL","Sanikiluaq",NA,NA,2004,7,NA,"HBSC",NA,0.042835,0.309589,0.566329,0.052214,0.029032,NA,NA,NA,NA,NA,NA,0.269993,0.00001,0.729997,NA,NA,NA,NA,NA,NA,17352,16201.3,0.23012,NA,NA,NA
"S_20_00733","ddRADseq","SAMN36656213",NA,NA,"F",23,"BEL","Sanikiluaq",NA,NA,2004,12,17,"JAM-BEL",NA,0.012637,0.00001,0.212081,0.775263,0.00001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00001,0.99999,NA,NA,18911,17712.5,0.20644,NA,NA,NA
"S_20_00734","ddRADseq","SAMN36656214",NA,NA,"F",19,"BEL","Sanikiluaq",NA,NA,2003,6,28,"HBSC",NA,0.046637,0.319085,0.560892,0.073376,0.00001,NA,NA,NA,NA,NA,NA,0.00001,0.017952,0.982038,NA,NA,NA,NA,NA,NA,18175,16728.8,0.27035,NA,NA,NA
"S_20_00735","ddRADseq","SAMN36656215",NA,NA,"M",NA,"BEL","Sanikiluaq",56.10311,-79.33353,2005,5,19,"JAM-BEL",NA,0.00001,0.00001,0.085713,0.912506,0.001762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00001,0.99999,NA,NA,19814,19271.2,0.08556,NA,NA,NA
"S_20_00738","ddRADseq","SAMN36656216",NA,NA,NA,21,"BEL","Sanikiluaq",NA,NA,2004,6,17,"HBSC",NA,0.006302,0.586484,0.295161,0.041275,0.070778,NA,NA,NA,NA,NA,NA,0.459359,0.097846,0.442794,NA,NA,NA,NA,NA,NA,19533,19300,0.03666,NA,NA,NA
"S_20_00739","lcWGS","SAMN36656217","OQ553988","Clade D","M",18,"BEL","Sanikiluaq",NA,NA,2002,5,NA,NA,"HBSC",NA,NA,NA,NA,NA,0.615551,0.017617,0.071209,0.091435,0.184723,0.019465,NA,NA,NA,0.222877,0.777123,NA,NA,NA,NA,NA,NA,NA,639310,637641.8,0.00886
"S_20_00740","ddRADseq","SAMN36656218",NA,NA,"M",NA,"BEL","Sanikiluaq",56.10311,-79.33353,2005,5,19,"JAM-BEL",NA,0.00001,0.00001,0.117385,0.882585,0.00001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00001,0.99999,NA,NA,19633,19349.8,0.04424,NA,NA,NA
"S_20_00741","ddRADseq","SAMN36656219",NA,NA,"M",5,"BEL","Sanikiluaq",NA,NA,2002,5,17,"HBSC",NA,0.061503,0.508743,0.374743,0.042675,0.012335,NA,NA,NA,NA,NA,NA,0.304621,0.119252,0.576127,NA,NA,NA,NA,NA,NA,19215,18614.1,0.09962,NA,NA,NA
"S_20_00742","Both","SAMN36656220","OQ553989","Clade D","F",27,"BEL","Sanikiluaq",NA,NA,2004,NA,NA,"HBSC","HBSC",0.021132,0.515384,0.330566,0.065748,0.067169,0.659649,0.023007,0.033252,0.044942,0.194677,0.044473,0.286143,0.104362,0.609495,0.183018,0.816982,NA,NA,NA,NA,19303,19411,-0.01686,619668,608515.8,0.06176
"S_20_00743","lcWGS","SAMN36656221","OQ553990","Clade D","M",27,"BEL",NA,NA,NA,2002,NA,NA,NA,"HBSC",NA,NA,NA,NA,NA,0.99995,0.00001,0.00001,0.00001,0.00001,0.00001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630549,635893.8,-0.02845
"S_20_00744","Both","SAMN36656222","OQ553991","Clade D","M",25,"BEL","Sanikiluaq",NA,NA,2002,5,30,"HBSC","HBSC",0.01113,0.547889,0.296804,0.05699,0.087187,0.682336,0.012325,0.026276,0.041322,0.208251,0.02949,0.218202,0.131602,0.650196,0.146763,0.853237,NA,NA,NA,NA,19409,19256.3,0.02411,630946,624431.2,0.03524
"S_20_00745","ddRADseq","SAMN36656223",NA,NA,"M",20,"BEL","Sanikiluaq",NA,NA,2003,9,NA,"HBSC",NA,0.03506,0.533266,0.309007,0.076401,0.046267,NA,NA,NA,NA,NA,NA,0.19827,0.114812,0.686918,NA,NA,NA,NA,NA,NA,19483,19278.3,0.03207,NA,NA,NA
"S_20_00748","ddRADseq","SAMN36656224",NA,NA,"F",53,"BEL","Sanikiluaq",NA,NA,2004,6,17,"HBSC",NA,0.016006,0.58736,0.246416,0.087304,0.062914,NA,NA,NA,NA,NA,NA,0.494968,0.060577,0.444455,NA,NA,NA,NA,NA,NA,19341,19280.7,0.00944,NA,NA,NA
"S_20_00749","ddRADseq","SAMN36656225",NA,NA,"M",NA,"BEL","Sanikiluaq",56.10311,-79.33353,2005,5,19,"JAM-BEL",NA,0.011173,0.004158,0.136355,0.842797,0.005517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00001,0.99999,NA,NA,19654,19450.7,0.03167,NA,NA,NA
"S_20_00750","ddRADseq","SAMN36656226",NA,NA,"M",21,"BEL","Sanikiluaq",NA,NA,2003,9,29,"HBSC",NA,0.015912,0.428528,0.402235,0.091708,0.061617,NA,NA,NA,NA,NA,NA,0.213098,0.109369,0.677533,NA,NA,NA,NA,NA,NA,19493,19053.4,0.06968,NA,NA,NA
