"ID_GQ","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","K","ID_rcpt","Region1","Location","Year","Month","Day","Community","Haplo"
"S_20_02393",0.024494,0.017587,0.450452,0.061232,0.356992,0.039587,0.049646,1e-05,NA,NA,8,"DL18_073","UNG","Island_Qulluvik",2018,7,6,"Kuujjuaq","HL060"
"S_20_02394",0.021851,0.069253,0.193976,0.046288,0.447767,0.049234,0.088321,0.08331,NA,NA,8,"DL18_074","UNG","Island_Qulluvik",2018,7,2,"Aupaluk","HL008"
"S_20_02537",0.058666,0.070076,1e-05,0.029653,0.763635,0.038828,1e-05,0.039122,NA,NA,8,"unidentified_kangirsuk_2004_1of4","SHS","Camp_Imilimmiut",2004,7,7,"Kangirsuk",NA
"S_20_02539",1e-05,0.115729,0.117839,0.066452,0.500935,0.038201,0.062785,0.098048,NA,NA,8,"unidentified_kangirsuk_2004_3of4","SHS","Camp_Imilimmiut",2004,7,7,"Kangirsuk","HL003"
"S_20_02540",1e-05,0.084511,0.527321,0.030141,0.15761,0.032562,0.060223,0.107621,NA,NA,8,"unidentified_kangirsuk_2004_4of4","SHS","Camp_Imilimmiut",2004,7,7,"Kangirsuk","HL001"
"S_20_02582",0.045259,0.040796,0.097842,0.095812,0.514745,0.047036,0.052149,0.106361,NA,NA,8,"DL15_077","UNG","Aupaluk",2017,7,23,"Aupaluk","HL003"
"S_20_02591",0.019774,0.083831,1e-05,0.048854,0.533723,0.049886,0.150691,0.113231,NA,NA,8,"DL16_056","UNG","Tasiujaq",2017,8,5,"Tasiujaq","HL003"
"S_20_02608",0.050926,1e-05,0.240793,0.01677,0.544711,0.013752,0.104446,0.028592,NA,NA,8,"DL17_040","UNG","Kuujjuaq",2017,7,2,"Kuujjuaq","HL011"
"S_20_02609",1e-05,0.090739,0.082169,0.046822,0.563735,0.020732,0.085918,0.109876,NA,NA,8,"DL17_042","UNG","Tasiujaq",2017,7,4,"Tasiujaq","HL003"
"S_20_02610",0.048473,0.011235,0.255148,0.067872,0.57269,0.042807,0.001765,1e-05,NA,NA,8,"DL17_043","UNG","Tasiujaq",2017,9,8,"Tasiujaq","HL003"
"S_20_02611",0.020962,0.050252,0.138479,0.053717,0.513124,0.064092,0.120807,0.038567,NA,NA,8,"DL17_053","UNG","Tasiujaq",2017,6,29,"Tasiujaq","HL073"
"S_20_02612",0.004325,0.068822,0.143318,0.108761,0.517897,0.071129,0.013975,0.071774,NA,NA,8,"DL17_055","UNG","Tasiujaq",2017,7,12,"Tasiujaq","HL003"
"S_20_02633",0.005022,0.065453,0.032306,1e-05,0.593983,0.075006,0.073024,0.155195,NA,NA,8,"DL16_044","UNG","Baie_Ungavatuaq",2016,7,20,"Tasiujaq","HL003"
"S_20_02634",0.036461,0.055244,0.006607,0.079612,0.62482,0.062748,0.103614,0.030894,NA,NA,8,"DL16_045","UNG","Tasiujaq",2016,7,12,"Tasiujaq","HL003"
"S_20_02635",0.001775,1e-05,0.765041,0.046923,1e-05,1e-05,0.121367,0.064864,NA,NA,8,"DL16_046","UNG","Baie_Ungavatuaq",2016,7,27,"Tasiujaq","HL004"
"S_20_02636",0.0334,0.064962,0.08033,0.021765,0.546811,0.032198,0.08836,0.132174,NA,NA,8,"DL16_047","UNG","Tasiujaq",2016,7,12,"Tasiujaq","HL011"
"S_20_02659",0.025125,0.035632,0.212183,0.007683,0.29851,0.040208,0.146542,0.234117,NA,NA,8,"DL15_248","SEH","Lac_Tasiujaq",2015,NA,NA,"Umiujaq","HL010"
"S_20_02664",0.033348,0.00871,0.195538,0.037182,0.462158,0.042408,0.136793,0.083863,NA,NA,8,"DL_9030","SEH","Umiujaq",2007,7,16,"Umiujaq","HL001"
"S_20_02714",0.043251,0.078205,0.058928,0.059699,0.458267,0.078779,0.124642,0.098228,NA,NA,8,"DL_9260","UNG","Kangiqsualujjuaq",2007,7,23,"Kangiqsualujjuaq","HL004"
"S_20_02715",0.008824,0.051827,0.029818,0.109591,0.561476,0.060462,0.05135,0.126652,NA,NA,8,"DL_9257","UNG","Kangiqsualujjuaq",2007,7,22,"Kangiqsualujjuaq","HL015"
"S_20_02726",0.035829,0.019427,0.035541,0.078687,0.556827,0.040951,0.106454,0.126284,NA,NA,8,"DL_9211","UNG","Baie_Ungavatuaq",2007,7,17,"Tasiujaq","HL025"
"S_20_02727",0.036863,0.028088,0.097863,0.046484,0.533229,0.045117,0.104116,0.10824,NA,NA,8,"DL_9170","UNG","Pointe_Tikiraq",2007,6,22,"Kangirsuk","HL003"
"S_20_02728",0.030565,0.037173,0.184035,0.08453,0.436666,0.064992,0.155399,0.00664,NA,NA,8,"DL_9162","UNG","Pointe_Tikiraq",2007,6,22,"Kangirsuk","HL020"
"S_20_02767",1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,NA,NA,8,"DL09_14","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2009,7,22,"Kuujjuaraapik","HL001"
"S_20_02808",0.005493,0.116722,0.219043,0.071651,0.229164,0.001197,0.118404,0.238326,NA,NA,8,"DL09_124","NEH","Akulivik",2009,5,10,"Akulivik","HL001"
"S_20_02809",0.02547,0.031928,0.184159,0.125732,0.326666,0.053476,0.099808,0.15276,NA,NA,8,"DL09_128","NEH","Akulivik",2009,5,10,"Akulivik","HL001"
"S_20_02848",0.022663,0.071769,0.271934,0.071951,0.268064,0.012986,0.018112,0.262521,NA,NA,8,"DL_9272","SEH","Inukjuak",2007,8,11,"Inukjuak","HL016"
"S_20_02849",0.00905,0.073651,0.086878,0.044182,0.211802,0.02762,0.151757,0.39506,NA,NA,8,"DL_9277","SEH","Baie_Kilualuk",2007,7,24,"Inukjuak","HL009"
"S_20_02869",0.006655,0.07828,1e-05,0.847331,1e-05,1e-05,0.067694,1e-05,NA,NA,8,"DL15_186","NEH","Akulivik",2015,10,10,"Akulivik","HL002"
"S_20_02908",0.008868,0.055781,0.308277,0.014962,0.417907,0.012945,0.054765,0.126495,NA,NA,8,"DL18_076","UNG","Island_Qulluvik",2018,7,7,"Aupaluk","HL001"
"S_20_02910",0.039349,0.000332,0.25259,0.002123,0.593668,0.047504,0.056129,0.008306,NA,NA,8,"DL18_078","UNG","Island_Qulluvik",2018,7,2,"Aupaluk","HL008"
"S_20_02911",0.012169,0.050856,0.331769,0.032062,0.385989,0.10047,0.06139,0.025295,NA,NA,8,"DL18_084","UNG","Island_Qulluvik",2018,6,29,"Kangirsuk","HL001"
"S_20_02912",1e-05,0.011794,0.304125,0.060789,0.345449,0.06773,0.144732,0.065373,NA,NA,8,"DL18_087","UNG","Island_Qulluvik",2018,6,24,"Kangirsuk",NA
"S_20_02916",0.030973,0.047996,0.256719,0.004796,0.522729,0.019253,0.033095,0.084439,NA,NA,8,"DL18_097","UNG","Island_Qulluvik",2018,6,29,"Kangirsuk","HL001"
"S_20_02917",0.02275,0.082533,0.019653,0.101893,0.555868,0.032605,0.090938,0.093759,NA,NA,8,"DL18_099","UNG","Island_Qulluvik",2018,6,24,"Kangirsuk","HL003"
"S_20_02957",0.006276,1e-05,0.08722,0.118181,0.549308,0.054876,0.065747,0.118382,NA,NA,8,"DL98_569","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",1998,8,5,"Kuujjuaraapik","HL077"
"S_20_02958",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,NA,NA,8,"DL98_547","SEH","Nastapoka_River",1998,8,9,"Inukjuak","HL013"
"S_20_02959",0.007167,0.003714,0.063906,0.803434,0.06469,0.021142,0.02548,0.010466,NA,NA,8,"DL98_566","SEH","Kuujjuarapik",1998,8,11,"Kuujjuaraapik","HL041"
"S_20_02961",0.000122,0.048297,0.095272,1e-05,0.12664,1e-05,0.014311,0.715339,NA,NA,8,"DL98_564","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",1998,8,5,"Kuujjuaraapik","HL063"
"S_20_02963",0.037825,0.054903,0.108125,0.031051,0.343806,1e-05,0.092189,0.332092,NA,NA,8,"DL99_156","SEH","Nastapoka_Sound",1999,8,3,"Inukjuak","HL018"
"S_20_02964",0.018037,0.092445,0.341882,0.011304,0.222164,0.057273,0.009248,0.247647,NA,NA,8,"DL99_157","SEH","Nastapoka_Sound",1999,8,3,"Inukjuak","HL019"
"S_20_02965",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,NA,NA,8,"DL99_158","SEH","Nastapoka_Sound",1999,8,3,"Inukjuak","HL013"
"S_20_02966",0.027872,0.0327,0.153815,0.075097,0.404103,0.023477,0.044424,0.238512,NA,NA,8,"DL99_160","SEH","Nastapoka_Sound",1999,8,3,"Inukjuak","HL009"
"S_20_03001",0.029618,0.009907,1e-05,0.890138,0.070298,1e-05,1e-05,1e-05,NA,NA,8,"DL98_567","SEH","Kuujjuarapik",1998,8,NA,"Kuujjuaraapik","HL001"
"S_20_03026",0.032316,1e-05,1e-05,0.810686,0.077406,0.033955,0.022225,0.023392,NA,NA,8,"DL_3131","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2001,8,1,"Kuujjuaraapik","HL007"
"S_20_03027",1e-05,0.018659,1e-05,0.874976,0.05007,0.048324,1e-05,0.007941,NA,NA,8,"DL_3132","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2001,8,4,"Kuujjuaraapik","HL002"
"S_20_03028",1e-05,1e-05,1e-05,0.996191,1e-05,0.003749,1e-05,1e-05,NA,NA,8,"DL_3134","SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2001,8,4,"Kuujjuaraapik","HL001"
"S_20_03033",0.011308,0.084973,0.2936,0.044738,0.319035,0.023874,0.008162,0.21431,NA,NA,8,"DLN01_03","SEH","Nastapoka_Sound",2001,8,1,"Inukjuak","HL008"
"S_20_03034",0.02075,0.026253,0.150248,0.074883,0.438027,0.048796,0.076546,0.164496,NA,NA,8,"DLN01_05","SEH","Nastapoka_Sound",2001,8,3,"Inukjuak","HL009"
"S_20_03035",1e-05,0.089836,0.172064,0.023574,0.435965,0.037467,0.09722,0.143864,NA,NA,8,"DLN01_06","SEH","Nastapoka_Sound",2001,8,3,"Inukjuak","HL103"
"S_20_03036",0.004697,0.044024,0.184927,0.067998,0.324482,0.023639,0.126781,0.223453,NA,NA,8,"DLN01_07","SEH","Nastapoka_Sound",2001,8,3,"Inukjuak","HL009"
"S_20_03037",1e-05,0.111456,0.115686,0.017215,0.431219,0.049576,0.096,0.178838,NA,NA,8,"DLN01_08","SEH","Nastapoka_Sound",2001,8,3,"Inukjuak","HL009"
"S_20_03039",0.005442,0.029347,0.260021,0.003641,0.406326,0.06558,0.113136,0.116506,NA,NA,8,"DL_3092","UNG","Qarmait",2001,6,20,"Kangirsuk","HL073"
"S_20_03054",0.004265,0.105094,0.457184,0.052209,0.270714,0.012347,0.069324,0.028864,NA,NA,8,"DL09_177","SEH","Umiujaq",2010,6,1,"Umiujaq","HL026"
"S_20_03055",0.009209,0.056448,0.495754,0.058611,0.279278,0.016253,0.024797,0.05965,NA,NA,8,"DL09_178","SEH","Umiujaq",2010,10,1,"Umiujaq","HL001"
"S_20_03056",0.010456,0.037079,0.240875,0.127421,0.171313,0.140771,0.164789,0.107296,NA,NA,8,"DL09_179","SEH","Umiujaq",2010,6,1,"Umiujaq","HL001"
"S_20_03083",0.011379,0.106506,0.086568,0.120458,0.428521,0.012662,1e-05,0.233896,NA,NA,8,"DL97_103","SEH","Inukjuak",1997,8,4,"Inukjuak","HL010"
"S_20_03084",0.014051,0.027242,0.144139,0.024301,0.38566,0.028254,0.08387,0.292483,NA,NA,8,"DL97_106","SEH",NA,1997,8,5,"Inukjuak","HL009"
"S_20_03085",1e-05,0.005044,0.093419,0.824381,0.066292,1e-05,1e-05,0.010834,NA,NA,8,"DL97_112","SEH","Inukjuak",1997,NA,NA,"Inukjuak",NA
"S_20_03086",0.01876,0.087119,0.152834,0.022915,0.453829,0.033308,0.070337,0.160897,NA,NA,8,"DL97_114","SEH","Nastapoka_Sound",1997,8,4,"Inukjuak","HL009"
"S_20_03087",1e-05,0.027125,0.048085,0.857393,1e-05,0.023988,1e-05,0.043379,NA,NA,8,"DL97_115","SEH","Inukjuak",1997,8,5,"Inukjuak","HL123"
"S_20_03088",1e-05,0.048781,0.070846,1e-05,0.478497,0.054125,0.137947,0.209785,NA,NA,8,"DL97_116","SEH","Inukjuak",1997,8,4,"Inukjuak","HL009"
"S_20_03090",0.015516,0.02808,0.159414,0.110754,0.443947,0.033955,0.009889,0.198445,NA,NA,8,"DL97_123","SEH","Inukjuak",1997,8,4,"Inukjuak","HL009"
"S_20_03091",0.014025,0.08893,0.181607,0.086672,0.242491,0.043975,0.092262,0.250037,NA,NA,8,"DL97_125","SEH","Nastapoka_River",1997,8,5,"Inukjuak","HL009"
"S_20_03092",0.025841,0.080746,0.126455,0.05049,0.488952,0.071716,0.091277,0.064523,NA,NA,8,"DL97_128","UNG","Baie_Qirnituup",1997,7,12,"Kangirsuk","HL003"
"S_20_03095",0.043748,0.067247,0.071552,0.0566,0.454471,0.022579,0.116901,0.166901,NA,NA,8,"DL97_133","UNG","Baie_Qirnituup",1997,7,7,"Kangirsuk","HL001"
"S_20_03096",0.006907,0.031577,0.234426,0.070306,0.395999,0.02121,0.145452,0.094123,NA,NA,8,"DL97_148","UNG","Baie_Qirnituup",1997,7,7,"Kangirsuk","HL004"
"S_20_03098",0.024084,0.064479,0.123552,0.014689,0.244931,0.00181,0.043807,0.482649,NA,NA,8,"DL97_263","SEH","Umiujaq",1997,NA,NA,"Umiujaq",NA
"S_20_03100",0.013189,1e-05,0.072972,0.020588,0.194551,0.00616,1e-05,0.692519,NA,NA,8,"DL97_273","SEH","Umiujaq",1997,NA,NA,"Umiujaq",NA
"S_20_03102",0.081567,0.879652,1e-05,1e-05,1e-05,1e-05,1e-05,0.038731,NA,NA,8,"DL97_291","SEH","Kuujjuarapik",1997,9,12,"Kuujjuaraapik","HL008"
"S_20_03106",0.039266,0.960674,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,8,"DL97_295","SEH","Kuujjuarapik",1997,9,12,"Kuujjuaraapik","HL008"
"S_20_03118",0.036879,0.013086,0.170985,0.074457,0.516852,0.030799,0.074522,0.08242,NA,NA,8,"DL97_333","UNG","Kuujjuaq",1997,7,26,"Kuujjuaq","HL012"
"S_20_03180",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,NA,NA,8,"DLN01_10","SEH","Nastapoka_Sound",2001,8,4,"Inukjuak","HL019"
"S_20_03181",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,NA,NA,8,"DLN01_12","SEH","Nastapoka_Sound",2001,8,7,"Inukjuak","HL103"
"S_20_03182",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,NA,NA,8,"DLN01_13","SEH","Nastapoka_Sound",2001,8,7,"Inukjuak","HL019"
"S_20_03183",0.015383,0.026053,0.125313,0.075181,0.374481,0.020525,0.100855,0.26221,NA,NA,8,"NA2000_01","SEH","Nastapoka_River",2000,8,10,"Umiujaq","HL016"
"S_20_03185",0.02701,0.036182,0.169563,0.132687,0.32735,0.094102,0.100142,0.112964,NA,NA,8,"NA2000_03","SEH","Nastapoka_River",2000,8,10,"Umiujaq","HL016"
"S_20_03186",0.024461,1.5e-05,0.1998,0.115611,0.42593,0.047692,1e-05,0.186481,NA,NA,8,"NA2000_04","SEH","Nastapoka_River",2000,8,10,"Umiujaq","HL010"
"S_20_03195",0.038914,0.024289,0.20924,0.026966,0.547849,0.040312,0.112421,1e-05,NA,NA,8,"DL98_538","UNG","Kuujjuaq",1998,7,11,"Kuujjuaq","HL003"
"S_20_03197",0.012692,1e-05,1e-05,0.936799,1e-05,1e-05,1e-05,0.050459,NA,NA,8,"DL98_343","SEH","Kuujjuarapik",1998,8,11,"Kuujjuaraapik","HL041"
"S_20_03202",1e-05,0.016259,0.046471,0.768772,0.06757,0.010509,0.0904,1e-05,NA,NA,8,"DL98_351","SEH","Kuujjuarapik",1998,7,17,"Kuujjuaraapik","HL050"
"S_20_03203",0.013429,0.065624,0.189066,0.062297,0.460805,0.025771,0.073968,0.109039,NA,NA,8,"DL98_499","NEH","Puvirnituq",1998,10,16,"Puvirnituq","HL004"
"S_20_03207",0.018617,0.054552,0.107961,0.042271,0.370374,0.076111,0.124215,0.205899,NA,NA,8,"DL98_505","SEH","Nastapoka_Sound",1998,8,9,"Inukjuak","HL009"
"S_20_03210",0.011128,0.057179,0.141466,0.101818,0.32901,0.046113,1e-05,0.313276,NA,NA,8,"DL98_392","NEH","Puvirnituq",1998,10,16,"Puvirnituq","HL001"
"S_20_03212",0.018968,0.032414,0.41056,0.023706,0.297423,0.055156,1e-05,0.161764,NA,NA,8,"DL98_395","NEH","Puvirnituq",1998,10,16,"Puvirnituq","HL001"
"S_20_03218",0.050156,1e-05,0.134755,0.346279,0.253364,0.033694,0.081366,0.100376,NA,NA,8,"DL98_368","SEH","Kuujjuarapik",1998,7,17,"Kuujjuaraapik","HL016"
"S_20_03229",0.005603,0.070627,0.133772,0.128483,0.30281,0.053534,0.060932,0.24424,NA,NA,8,"DL98_507","SEH","Nastapoka_River",1998,8,1,"Inukjuak","HL019"
"S_20_03230",1e-05,0.035076,1e-05,0.926923,1e-05,1e-05,1e-05,0.037951,NA,NA,8,"DL98_513","SEH","Kuujjuarapik",1998,8,11,"Kuujjuaraapik","HL041"
"S_20_03231",0.017145,1e-05,0.089811,1e-05,0.039431,0.015281,0.146779,0.691534,NA,NA,8,"DL98_504","SEH","Nastapoka_River",1998,8,9,"Inukjuak","HL009"
"S_20_03339",0.007514,1e-05,1e-05,0.919558,1e-05,1e-05,1e-05,0.072877,NA,NA,8,"DL_5207","NEH","Puvirnituq",2007,10,16,"Puvirnituq","HL001"
"S_20_03340",0.020376,1e-05,0.066225,0.740939,1e-05,0.03766,0.13477,1e-05,NA,NA,8,"DL_5211","NEH","Puvirnituq",2007,10,16,"Puvirnituq","HL001"
"S_20_03341",0.042486,0.062273,0.092243,0.045561,0.550418,0.04478,0.086106,0.076134,NA,NA,8,"DL_6072","NEH","Puvirnituq",2007,10,16,"Puvirnituq","HL014"
"S_20_03342",0.017381,1e-05,0.050602,0.897651,1e-05,1e-05,0.034326,1e-05,NA,NA,8,"DL_6073","NEH","Puvirnituq",2007,10,16,"Puvirnituq","HL002"
"S_20_03343",0.00272,0.04005,0.040835,0.779995,0.12344,0.00814,1e-05,0.00481,NA,NA,8,"DL_6074","NEH","Puvirnituq",2007,10,16,"Puvirnituq","HL001"
"S_20_03344",1e-05,0.010374,0.030652,0.936493,0.004524,1e-05,1e-05,0.017928,NA,NA,8,"DL_6075","NEH","Puvirnituq",2007,10,16,"Puvirnituq","HL002"
"S_20_03345",1e-05,1e-05,1e-05,1e-05,1e-05,0.010194,1e-05,0.989746,NA,NA,8,"DL_8152","SEH","Lac_Tasiujaq",2008,6,26,"Umiujaq","HL010"
"S_20_03419",0.020396,0.002655,0.193261,0.060141,0.394103,0.011866,0.109406,0.208172,NA,NA,8,"DL15_DART_055","SEH",NA,2016,8,14,"Inukjuak","HL009"
"S_20_03446",0.114084,0.885856,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,8,"DL2009JB_03","JAM","Pointe_de_Repentigny_James_Bay",2009,7,31,"DFO_MPO","HL008"
"S_20_03447",0.093064,0.906876,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,8,"DL2009JB_04","JAM","Pointe_de_Repentigny_James_Bay",2009,8,1,"DFO_MPO","HL008"
"S_20_03448",0.057108,0.942832,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,8,"DL2009JB_05","JAM","Pointe_de_Repentigny_James_Bay",2009,8,9,"DFO_MPO","HL008"
"S_20_03449",0.288685,0.711255,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,8,"DL2009JB_06","JAM","Pointe_de_Repentigny_James_Bay",2009,8,9,"DFO_MPO","HL008"
"S_20_03450",0.232632,0.767308,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,8,"DL2008_JB_01","JAM","Pointe_de_Repentigny_James_Bay",2008,8,4,"DFO_MPO","HL008"
"S_20_03451",0.071026,0.928914,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,8,"DL2008_JB_02","JAM","Pointe_de_Repentigny_James_Bay",2008,8,6,"DFO_MPO","HL008"
"S_20_03452",0.248981,0.750959,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,8,"DL2008_JB_03","JAM","Pointe_de_Repentigny_James_Bay",2008,8,8,"DFO_MPO","HL008"
"S_20_03453",0.160052,0.839888,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,8,"DL2008_JB_04","JAM","Pointe_de_Repentigny_James_Bay",2008,8,8,"DFO_MPO","HL008"
"S_20_03454",0.143272,0.856668,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,8,"DL2008_JB_05","JAM","Pointe_de_Repentigny_James_Bay",2008,8,8,"DFO_MPO","HL008"
"S_20_03455",0.093875,0.882843,1e-05,1e-05,1e-05,0.023232,1e-05,1e-05,NA,NA,8,"DL2008_JB_07","JAM","Pointe_de_Repentigny_James_Bay",2008,8,16,"DFO_MPO","HL008"
"S_20_03476_rep",0.003413,0.050035,0.186654,0.089628,0.385069,0.071685,0.084215,0.129301,NA,NA,8,"DL2011_002_F","SLE","Rimouski_est",2011,5,19,"Saint_Laurent","HL008"
"S_20_03478",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2010_007_F","SLE","Sainte_Flavie",2010,7,31,"Saint_Laurent","HL099"
"S_20_03480",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2010_008_F","SLE","Sainte_Flavie",2010,8,29,"Saint_Laurent","HL099"
"S_20_03481",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2000_002_B","SLE","Tadoussac",2000,7,26,"Saint_Laurent","HL099"
"S_20_03482",1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,NA,NA,8,"DL2000_002_F","SLE","Tadoussac",2000,7,26,"Saint_Laurent","HL099"
"S_20_03486",0.027527,0.0399,0.105273,0.104299,0.482668,0.027299,0.112685,0.100349,NA,NA,8,"B92_47","NHS","Lake_Harbour_Kimmirut",1992,5,28,"Kimmirut","HL011"
"S_20_03506",0.0367,0.062495,0.035395,0.028835,0.626007,0.029198,0.078395,0.102976,NA,NA,8,"ARNR_04_05","SWH","Nelson_River",2004,7,27,"Churchill","HL003"
"S_20_03507",0.99993,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,8,"JBDL_07_03","JAM","Pointe_de_Repentigny",2007,8,14,"DFO_MPO","HL008"
"S_20_03508",0.038928,0.018445,0.391496,0.088186,0.354833,0.021278,0.024664,0.062171,NA,NA,8,"PTT_10215","NWH","Churchill",1992,7,4,"Churchill","HL041"
"S_20_03509",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,NA,NA,8,"ARPG_07_01","CSB","Pangnirtung",2007,7,12,"Pangnirtung","HL040"
"S_20_03510",1e-05,1e-05,1e-05,1e-05,1e-05,0.094935,0.905005,1e-05,NA,NA,8,"ARPG_07_02","CSB","Pangnirtung",2007,7,12,"Pangnirtung","HL057"
"S_20_03512",1e-05,0.1802,0.351377,0.053453,0.16132,0.042143,0.121677,0.08982,NA,NA,8,"ARCHL_15_128164","NWH","Churchill",2015,7,14,"Churchill","HL001"
"S_20_03514",1e-05,0.186619,0.310522,0.092058,0.117089,0.051459,0.115258,0.126985,NA,NA,8,"ARCHL_15_128165","NWH","Churchill",2015,7,11,"Churchill","HL001"
"S_20_03515",1e-05,0.089791,0.447301,0.097158,0.097506,0.077464,0.18827,0.002499,NA,NA,8,"ARCHL_15_128157","NWH","Churchill",2015,7,12,"Churchill",NA
"S_20_03516",0.030364,0.104217,0.335397,0.104307,0.141677,0.058328,0.163394,0.062315,NA,NA,8,"ARCHL_15_128155","NWH","Churchill",2015,7,14,"Churchill","HL026"
"S_20_03517",0.030243,0.097066,0.571869,0.102861,0.00975,0.040351,0.055604,0.092255,NA,NA,8,"ARCHL_15_128160","NWH","Churchill",2015,8,8,"Churchill","HL001"
"S_20_03519",1e-05,0.189417,0.429455,0.100558,0.031153,0.02306,0.138481,0.087866,NA,NA,8,"ARCHL_15_128158","NWH","Churchill",2015,7,10,"Churchill","HL001"
"S_20_03520",0.012539,0.132019,0.384337,0.043619,0.106299,0.076139,0.176915,0.068132,NA,NA,8,"ARCHL_15_128162","NWH","Churchill",2015,7,10,"Churchill","HL026"
"S_20_03521",0.035948,0.126779,0.463003,0.055727,0.11398,0.012808,0.14508,0.046674,NA,NA,8,"ARCHL_15_128156","NWH","Churchill",2015,7,14,"Churchill","HL003"
"S_20_03522",1e-05,0.064788,1e-05,0.038561,0.13555,1e-05,0.761061,1e-05,NA,NA,8,"PGDL_02_05","CSB","Pangnirtung_West_Cumberland_Sound",2002,7,NA,"Pangnirtung","HL003"
"S_20_03525",0.02303,0.014091,0.290857,0.056651,0.281435,0.04318,0.096249,0.194507,NA,NA,8,"UM94_15","SEH","Nastapoka_River",1994,8,16,"Inukjuak","HL049"
"S_20_03527",0.001512,0.027855,0.279691,0.038953,0.391107,0.023128,1e-05,0.237744,NA,NA,8,"DL_9270","SEH","Baie_Kilualuk",2007,8,5,"Inukjuak","HL001"
"S_20_03528",0.036208,0.05864,0.116197,0.028909,0.442599,0.047217,0.077132,0.193097,NA,NA,8,"DL10_64","SEH","Inukjuak",2010,7,NA,"Inukjuak","HL103"
"S_20_03572",0.03531,1e-05,0.157937,0.085786,0.534099,0.04084,0.059529,0.086489,NA,NA,8,"B91_17","FRB","Iqaluit",1991,7,23,"Iqaluit","HL003"
"S_20_03573",0.060397,0.031367,0.100849,0.058253,0.553169,0.038526,0.127246,0.030193,NA,NA,8,"B_92_66_IQ","FRB","Iqaluit",1992,6,8,"Iqaluit","HL003"
"S_20_03577",0.027245,0.057355,0.111597,0.121885,0.528673,0.052472,0.065167,0.035606,NA,NA,8,"LH_26","NHS","Kimmirut",1989,7,10,"Kimmirut","HL003"
"S_20_03582",1e-05,0.087364,0.093277,0.048209,0.662854,0.042978,0.056616,0.008691,NA,NA,8,"B91_18","FRB","Iqaluit",1991,7,15,"Iqaluit","HL011"
"S_20_03583",0.032023,0.006371,0.070564,0.078257,0.598994,0.054432,0.036794,0.122565,NA,NA,8,"B_92_71_IQ","FRB","Iqaluit",1992,6,19,"Iqaluit","HL012"
"S_20_03585",0.029216,0.057671,0.162851,0.031344,0.703672,0.015226,1e-05,1e-05,NA,NA,8,"B92_LH_49","NHS","Lake_Harbour_Kimmirut",1992,10,11,"Kimmirut","HL011"
"S_20_03586",0.025009,0.100886,1e-05,0.009074,0.663263,0.032057,0.07964,0.090061,NA,NA,8,"LH_14","NHS","Kimmirut",1989,6,24,"Kimmirut","HL003"
"S_20_03587",0.027802,0.04796,0.053022,0.081504,0.582211,0.0191,0.069835,0.118566,NA,NA,8,"LH_4","NHS","Kimmirut",1992,10,11,"Kimmirut","HL015"
"S_20_03588",0.042149,0.025473,0.072063,0.044283,0.344352,0.029953,0.373566,0.068161,NA,NA,8,"LH_B91_06","NHS","Kimmirut",1991,11,7,"Kimmirut","HL003"
